Article ID;GOLD: V: Zuweisende Partei;GOLD: V: Verantwortungssubjekt;GOLD: V: Modi Verantwortungszuweisung;GOLD: V: Zeitliche Dimension;GOLD: V: ZP_Politik;GOLD: V: ZP_Wirtschaft;GOLD: V: ZP_Wissenschaft/Bildung;GOLD: V: ZP_Gesellschaft/Öffentlichkeit;GOLD: V: ZP_Individuum/en;GOLD: V: ZP_Medien/Presse;GOLD: V: ZP_Kultur;GOLD: V: VS_Politik;GOLD: V: VS_Wirtschaft;GOLD: V: VS_Rechtsorgane;GOLD: V: VS_Wissenschaft/Bildung;GOLD: V: VS_Gesellschaft/Öffentlichkeit;GOLD: V: VS_Individuum/en;GOLD: V: VS_Medien/Presse;GOLD: V: MVZ_Fremdzuschreibung;GOLD: V: MVZ_Selbstzuschreibung;GOLD: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung;GOLD: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung;GOLD: V: ZD_Prospektive Verantwortung;GOLD: V: ZD_Retrospektive Verantwortung;PRED: V: Zuweisende Partei;PRED: V: Verantwortungssubjekt;PRED: V: Modi Verantwortungszuweisung;PRED: V: Zeitliche Dimension;PRED: V: ZP_Politik;PRED: V: ZP_Wirtschaft;PRED: V: ZP_Wissenschaft/Bildung;PRED: V: ZP_Gesellschaft/Öffentlichkeit;PRED: V: ZP_Individuum/en;PRED: V: ZP_Medien/Presse;PRED: V: ZP_Kultur;PRED: V: VS_Politik;PRED: V: VS_Wirtschaft;PRED: V: VS_Rechtsorgane;PRED: V: VS_Wissenschaft/Bildung;PRED: V: VS_Gesellschaft/Öffentlichkeit;PRED: V: VS_Individuum/en;PRED: V: VS_Medien/Presse;PRED: V: MVZ_Fremdzuschreibung;PRED: V: MVZ_Selbstzuschreibung;PRED: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung;PRED: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung;PRED: V: ZD_Prospektive Verantwortung;PRED: V: ZD_Retrospektive Verantwortung;AVG DIFF: V: Zuweisende Partei;AVG DIFF: V: Verantwortungssubjekt;AVG DIFF: V: Modi Verantwortungszuweisung;AVG DIFF: V: Zeitliche Dimension;AVG DIFF: V: ZP_Politik;AVG DIFF: V: ZP_Wirtschaft;AVG DIFF: V: ZP_Wissenschaft/Bildung;AVG DIFF: V: ZP_Gesellschaft/Öffentlichkeit;AVG DIFF: V: ZP_Individuum/en;AVG DIFF: V: ZP_Medien/Presse;AVG DIFF: V: ZP_Kultur;AVG DIFF: V: VS_Politik;AVG DIFF: V: VS_Wirtschaft;AVG DIFF: V: VS_Rechtsorgane;AVG DIFF: V: VS_Wissenschaft/Bildung;AVG DIFF: V: VS_Gesellschaft/Öffentlichkeit;AVG DIFF: V: VS_Individuum/en;AVG DIFF: V: VS_Medien/Presse;AVG DIFF: V: MVZ_Fremdzuschreibung;AVG DIFF: V: MVZ_Selbstzuschreibung;AVG DIFF: V: MVZ_Leugnung/Ablehnung_Fremdzuschreibung;AVG DIFF: V: MVZ_Leugnung/Ablehnung_Selbstzuschreibung;AVG DIFF: V: ZD_Prospektive Verantwortung;AVG DIFF: V: ZD_Retrospektive Verantwortung;Average difference per article
WZ_20150522031314256230013;1;1;1;1;0;0;0;1;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1.0;0.9999;1.0;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9995;0.0;0.0;0.0;0.0;0.0;0.9981;0.0001;0.0;0.0;0.9987;0.0;0.0;0.0001;0.0;0.0002;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0005;0.0;0.0;0.0;0.0;0.0;0.0019;0.0001;0.0;0.0;0.0013;0.0;0.0835
KLEINE_20151231041001048910051;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.865;0.7207;0.8538;0.662;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.4257;0.0;0.0;0.0;0.0;0.0;0.3342;0.0;0.0;0.0;0.4653;0.0;0.135;0.2793;0.1462;0.338;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.5743;0.0;0.0;0.0;0.0;0.0;0.6658;0.0;0.0;0.0;0.5347;0.0;0.1531
KURIER_201706231920420148;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;1;0.977;0.9338;0.9678;0.9214;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6707;0.0;0.0;0.0;0.0;0.0;0.75;0.0;0.0;0.0;0.3919;0.0;0.023;0.0662;0.0322;0.0786;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.3293;0.0;0.0;0.0;0.0;0.0;0.25;0.0;0.0;0.0;0.3919;1.0;0.1321
KURIER_201604131921040170;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9964;0.9912;0.9954;0.9874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9081;0.0;0.0;0.0;0.0;0.0;0.9199;0.0;0.0;0.0;0.8861;0.0;0.9964;0.9912;0.9954;0.9874;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9081;0.0;0.0;0.0;0.0;0.0;0.9199;0.0;0.0;0.0;0.8861;0.0;0.2785
STANDARD_20160810194003101160073;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9997;0.9993;0.9996;0.9989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9867;0.0;0.0;0.0;0.0;0.0;0.9885;0.0;0.0;0.0;0.9835;0.0;0.9997;0.9993;0.9996;0.9989;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9867;0.0;0.0;0.0;0.0;0.0;0.9885;0.0;0.0;0.0;0.9835;0.0;0.2898
WZ_20141127031310104160016;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9717;0.9295;0.9593;0.8856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5101;0.0;0.0;0.0;0.0;0.0;0.3436;0.0;0.0;0.0;0.2823;0.0;0.9717;0.9295;0.9593;0.8856;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5101;0.0;0.0;0.0;0.0;0.0;0.3436;0.0;0.0;0.0;0.2823;0.0;0.2034
MEDIANET_2018051854EE2019AB;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.9999;0.9998;0.9999;0.9997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9945;0.0;0.0;0.0;0.0;0.0;0.9958;0.0;0.0;0.0;0.9978;0.0;0.0001;0.0002;0.0001;0.0003;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0055;0.0;0.0;0.0;0.0;0.0;0.0042;0.0;0.0;0.0;0.0022;0.0;0.0422
HOR_201804063E31662A39;1;1;1;1;0;1;0;1;0;1;0;0;1;0;1;0;1;0;1;0;0;0;1;1;0.9915;0.9763;0.9907;0.9736;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8764;0.0;0.0;0.0;0.0;0.0;0.8713;0.0;0.0;0.0;0.7285;0.0;0.0085;0.0237;0.0093;0.0264;0.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;0.1236;0.0;1.0;0.0;1.0;0.0;0.1287;0.0;0.0;0.0;0.2715;1.0;0.2747
WZ_20160827031109196290092;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0.0062;0.0024;0.0046;0.0017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0021;0.0;0.0;0.0;0.0;0.0;0.0003;0.0;0.0;0.0;0.0006;0.0;0.9938;0.9976;0.9954;0.9983;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.9979;0.0;1.0;1.0;0.0;0.0;0.9997;1.0;0.0;0.0;0.9994;0.0;0.4576
TT_20161231E97D18764E;1;1;1;1;0;0;0;1;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;0;0.0199;0.0076;0.0149;0.0061;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0044;0.0;0.0;0.0;0.0;0.0;0.0019;0.0;0.0;0.0;0.0015;0.0;0.9801;0.9924;0.9851;0.9939;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;0.9956;0.0;0.0;0.0;0.0;0.0;0.9981;0.0;0.0;0.0;0.9985;0.0;0.4143
KLEINE_20161227041002255230055;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;1;0;0;1;1;0;0;1;0;0.9968;0.993;0.9967;0.9896;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8238;0.0;0.0;0.0;0.0;0.0;0.7637;0.0;0.0;0.0;0.7737;0.0;0.0032;0.007;0.0033;0.0104;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.1762;0.0;0.0;1.0;0.0;0.0;0.2363;1.0;0.0;0.0;0.2263;0.0;0.1943
PRESSE_201806090050160116;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.2609;0.1104;0.2026;0.0861;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0354;0.0;0.0;0.0;0.0;0.0;0.008;0.0;0.0;0.0;0.0129;0.0;0.7391;0.8896;0.7974;0.9139;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.9646;0.0;0.0;0.0;0.0;0.0;0.992;0.0;0.0;0.0;0.9871;0.0;0.3035
PRESSE_201703121915120154;1;1;1;1;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0.4811;0.3205;0.432;0.2115;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0914;0.0;0.0;0.0;0.0;0.0;0.0294;0.0;0.0;0.0;0.0749;0.0;0.5189;0.6795;0.568;0.7885;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0914;0.0;0.0;0.0;1.0;0.0;0.9706;0.0;0.0;0.0;0.9251;0.0;0.3142
STANDARD_20161126194005245720106;1;1;1;1;1;1;1;0;0;1;0;1;1;0;0;0;0;0;1;1;1;0;1;0;1.0;1.0;1.0;1.0;0.0;0.0002;0.0;0.0;0.0;0.0;0.0;0.0001;0.9999;0.0;0.0;0.0;0.0;0.0;0.9995;0.0002;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;1.0;0.9998;1.0;0.0;0.0;1.0;0.0;0.9999;0.0001;0.0;0.0;0.0;0.0;0.0;0.0005;0.9998;1.0;0.0;0.0001;0.0;0.2917
PRESSE_201801131915170068;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1.0;0.9999;1.0;0.9999;0.0;0.0002;0.0;0.0;0.0;0.0;0.0;0.0001;0.9995;0.0;0.0;0.0;0.0;0.0;0.9984;0.0004;0.0;0.0;0.9994;0.0;0.0;0.0001;0.0;0.0001;1.0;0.9998;0.0;0.0;0.0;1.0;0.0;0.0001;0.0005;0.0;0.0;0.0;0.0;0.0;0.0016;0.9996;0.0;0.0;0.0006;1.0;0.2084
FALTER_20160706C6654FC375;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0.9999;0.9998;0.9999;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9962;0.0;0.0;0.0;0.0;0.0;0.9976;0.0001;0.0;0.0;0.9976;0.0;0.0001;0.0002;0.0001;0.0002;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0038;0.0;0.0;1.0;0.0;0.0;0.0024;0.0001;0.0;0.0;0.0024;0.0;0.0837
PROFIL_20160613509111033C;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1.0;0.9999;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.998;0.0;0.0;0.0;0.0;0.0;0.9988;0.0001;0.0;0.0;0.9989;0.0;0.0;0.0001;0.0;0.0001;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.002;0.0;1.0;0.0;0.0;0.0;0.0012;0.0001;0.0;0.0;0.0011;0.0;0.0835
STANDARD_20130614194003266710096;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;0;0;1;1;1.0;1.0;1.0;1.0;0.0;0.0002;0.0;0.0;0.0;0.0;0.0;0.0001;0.9999;0.0;0.0;0.0;0.0;0.0;0.9995;0.0003;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0002;1.0;0.0;0.0;0.0;0.0;0.9999;0.0001;0.0;0.0;0.0;0.0;0.0;0.0005;0.0003;0.0;0.0;0.0001;1.0;0.125
WZ_20150617031308046800070;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;1;0;0.9618;0.9002;0.943;0.8207;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.8138;0.0;0.0;0.0;0.0;0.0;0.1477;0.0;0.0;0.0;0.9179;0.0;0.0382;0.0998;0.057;0.1793;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.1862;0.0;0.0;0.0;0.0;0.0;0.8523;0.0;1.0;0.0;0.0821;0.0;0.1456
STANDARD_20181121194502895250091;1;1;1;1;0;0;1;0;0;0;0;0;1;0;1;1;0;0;1;1;0;0;1;0;0.9995;0.9988;0.9994;0.9984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9804;0.0;0.0;0.0;0.0;0.0;0.9834;0.0;0.0;0.0;0.9718;0.0;0.0005;0.0012;0.0006;0.0016;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0196;0.0;1.0;1.0;0.0;0.0;0.0166;1.0;0.0;0.0;0.0282;0.0;0.1695
PROFIL_201703131303200008;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;1;0;0;1;0;0.9999;0.9998;0.9999;0.9998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9957;0.0;0.0;0.0;0.0;0.0;0.9974;0.0001;0.0;0.0;0.9974;0.0;0.0001;0.0002;0.0001;0.0002;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0043;0.0;0.0;1.0;0.0;0.0;0.0026;0.9999;0.0;0.0;0.0026;0.0;0.1254
WZ_20171230031309606310089;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;1;1;0;0;1;1;0.9866;0.9671;0.982;0.9554;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.7954;0.0;0.0;0.0;0.0;0.0;0.8446;0.0;0.0;0.0;0.6422;0.0;0.0134;0.0329;0.018;0.0446;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.7954;0.0;0.0;0.0;0.0;1.0;0.1554;1.0;0.0;0.0;0.3578;1.0;0.2674
STANDARD_20171012040504673550028;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0488;0.0227;0.0404;0.0173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0192;0.0;0.0;0.0;0.0;0.0;0.0128;0.0;0.0;0.0;0.0077;0.0;0.0488;0.0227;0.0404;0.0173;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0192;0.0;0.0;0.0;0.0;0.0;0.0128;0.0;0.0;0.0;0.0077;0.0;0.007
HOR_20170929ED5BF5B1F9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9997;0.9992;0.9996;0.9986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9042;0.0;0.0;0.0;0.0;0.0;0.9389;0.0;0.0;0.0;0.9851;0.0;0.9997;0.9992;0.9996;0.9986;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9042;0.0;0.0;0.0;0.0;0.0;0.9389;0.0;0.0;0.0;0.9851;0.0;0.2844
STANDARD_20180420194502107340150;1;1;1;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;1;1;0;1;1;1;1.0;1.0;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9986;0.0;0.0;0.0;0.0;0.0;0.9962;0.0;0.0;0.0;0.9991;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;1.0;0.0;0.0;1.0;0.0;1.0;0.9986;0.0;0.0;1.0;1.0;0.0;0.0038;1.0;0.0;1.0;0.0009;1.0;0.3751
KURIER_201806261921130145;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9994;0.9986;0.9993;0.9981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9729;0.0;0.0;0.0;0.0;0.0;0.9818;0.0;0.0;0.0;0.9696;0.0;0.9994;0.9986;0.9993;0.9981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9729;0.0;0.0;0.0;0.0;0.0;0.9818;0.0;0.0;0.0;0.9696;0.0;0.2883
STANDARD_20180523040502553940131;1;1;1;1;1;1;0;0;0;1;0;0;1;0;0;0;0;1;1;1;1;0;1;1;0.9983;0.9952;0.998;0.9941;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9784;0.0;0.0;0.0;0.0;0.0;0.9546;0.0;0.0;0.0;0.8631;0.0;0.0017;0.0048;0.002;0.0059;1.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0216;0.0;0.0;0.0;0.0;1.0;0.0454;1.0;1.0;0.0;0.1369;1.0;0.3008
NVT_201712060F00F9454E;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.8675;0.5679;0.7637;0.4937;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6473;0.0;0.0;0.0;0.0;0.0;0.1629;0.0;0.0;0.0;0.169;0.0;0.1325;0.4321;0.2363;0.5063;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3527;0.0;0.0;0.0;0.0;0.0;0.8371;0.0;0.0;0.0;0.831;0.0;0.1803
SN_20180113013228261630040;1;1;1;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1;0;1.0;1.0;1.0;1.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.9997;0.0001;0.0;0.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.9999;0.0;0.0;0.0;1.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0003;0.9999;0.0;0.0;0.0001;0.0;0.125
OOEN_20171129040004132910109;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.9997;0.9991;0.9995;0.9984;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9899;0.0;0.0;0.0;0.0;0.0;0.9611;0.0;0.0;0.0;0.9872;0.0;0.0003;0.0009;0.0005;0.0016;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0101;0.0;0.0;0.0;0.0;0.0;0.0389;0.0;0.0;0.0;0.0128;0.0;0.0444
TT_201704244B424FE8D5;1;1;1;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1.0;0.9999;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9986;0.0;0.0;0.0;0.0;0.0;0.9982;0.0001;0.0;0.0;0.9986;0.0;0.0;0.0001;0.0;0.0001;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0014;0.0;0.0;0.0;0.0;0.0;0.0018;0.0001;0.0;0.0;0.0014;0.0;0.0419
KURIER_201612171920420009;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;1;0;1;0;0.8691;0.7672;0.8437;0.6914;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3335;0.0;0.0;0.0;0.0;0.0;0.3607;0.0;0.0;0.0;0.3035;0.0;0.1309;0.2328;0.1563;0.3086;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6665;0.0;0.0;0.0;0.0;1.0;0.6393;0.0;1.0;0.0;0.6965;0.0;0.243
WZ_20111110031312018380097;1;1;1;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.3952;0.2216;0.3135;0.1401;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0425;0.0;0.0;0.0;0.0;0.0;0.0206;0.0;0.0;0.0;0.0478;0.0;0.6048;0.7784;0.6865;0.8599;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9575;0.0;0.0;0.0;0.0;0.0;0.9794;0.0;0.0;0.0;0.9522;0.0;0.2841
FORMATDB_201705123B2C075201;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9998;0.9995;0.9998;0.9994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9904;0.0;0.0;0.0;0.0;0.0;0.9931;0.0;0.0;0.0;0.9911;0.0;0.9998;0.9995;0.9998;0.9994;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9904;0.0;0.0;0.0;0.0;0.0;0.9931;0.0;0.0;0.0;0.9911;0.0;0.2905
SN_20170619013047264520053;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0002;0.0001;0.0002;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0002;0.0001;0.0002;0.0001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0003;0.0;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;0.0
KURIER_201708011920340147;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;1.0;1.0;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9995;0.0;0.0;0.0;0.0;0.0;0.9983;0.0;0.0;0.0;0.9997;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0005;0.0;0.0;0.0;0.0;0.0;0.0017;0.0;0.0;0.0;0.0003;0.0;0.0418
NEWS_2016121770EAEEF26F;1;1;1;1;0;0;0;0;0;1;0;1;1;0;1;1;0;1;1;1;1;0;1;1;1.0;1.0;1.0;0.9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9989;0.0;0.0;0.0;0.0;0.0;0.9992;0.0001;0.0;0.0;0.9994;0.0;0.0;0.0;0.0;0.0001;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0011;0.0;1.0;1.0;0.0;1.0;0.0008;0.9999;1.0;0.0;0.0006;1.0;0.3334
STANDARD_20180221194502454650053;1;1;1;1;0;0;1;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;1;0;0.9995;0.9987;0.9994;0.9983;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9792;0.0;0.0;0.0;0.0;0.0;0.9823;0.0;0.0;0.0;0.9684;0.0;0.0005;0.0013;0.0006;0.0017;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0208;0.0;0.0;0.0;0.0;0.0;0.0177;0.0;1.0;0.0;0.0316;0.0;0.1281
FALTER_201008111611360076;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.9176;0.7881;0.8798;0.699;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.5699;0.0;0.0;0.0;0.0;0.0;0.2241;0.0;0.0;0.0;0.2054;0.0;0.0824;0.2119;0.1202;0.301;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.4301;0.0;0.0;0.0;0.0;0.0;0.7759;0.0;0.0;0.0;0.7946;0.0;0.1548
STANDARD_201109291925100060;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0.2474;0.1387;0.2334;0.1112;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0359;0.0;0.0;0.0;0.0;0.0;0.0122;0.0;0.0;0.0;0.0056;0.0;0.7526;0.8613;0.7666;0.8888;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0359;0.0;0.0;0.0;1.0;0.0;0.0122;1.0;0.0;0.0;0.9944;0.0;0.3047
FALTER_20170301591854D1A7;1;1;1;1;0;0;0;0;0;1;0;1;1;0;0;0;0;0;1;0;0;0;1;1;0.9253;0.8386;0.9;0.7829;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1177;0.0;0.0;0.0;0.0;0.0;0.3631;0.0;0.0;0.0;0.767;0.0;0.0747;0.1614;0.1;0.2171;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.8823;0.0;0.0;0.0;0.0;0.0;0.6369;0.0;0.0;0.0;0.233;1.0;0.2211
NVT_20161227316B6D24F7;1;1;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0.9908;0.9759;0.9897;0.9688;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3578;0.0;0.0;0.0;0.0;0.0;0.4235;0.0;0.0;0.0;0.7704;0.0;0.0092;0.0241;0.0103;0.0312;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.6422;0.0;0.0;0.0;0.0;0.0;0.5765;0.0;0.0;0.0;0.2296;0.0;0.1051
KURIER_201704041920380060;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.9747;0.9517;0.9749;0.9413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6895;0.0;0.0;0.0;0.0;0.0;0.7919;0.0;0.0;0.0;0.6152;0.0;0.9747;0.9517;0.9749;0.9413;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.6895;0.0;0.0;0.0;0.0;0.0;0.7919;0.0;0.0;0.0;0.6152;0.0;0.2475
HOR_20180112C7D5EFDB5D;1;1;1;1;0;0;0;0;0;1;0;1;0;1;0;0;0;0;1;0;0;0;1;0;0.9982;0.9949;0.9975;0.9916;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9385;0.0;0.0;0.0;0.0;0.0;0.853;0.0;0.0;0.0;0.8977;0.0;0.0018;0.0051;0.0025;0.0084;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.9385;1.0;0.0;0.0;0.0;0.0;0.147;0.0;0.0;0.0;0.1023;0.0;0.1752
WZ_20180303031309561710033;1;1;1;1;1;0;1;1;0;0;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0.9955;0.9885;0.9949;0.9868;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.9069;0.0;0.0;0.0;0.0;0.0;0.8759;0.0;0.0;0.0;0.8302;0.0;0.0045;0.0115;0.0051;0.0132;1.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.9069;0.0;1.0;0.0;0.0;0.0;0.1241;1.0;0.0;0.0;0.1698;0.0;0.2598
